paper_id,doi,paper_openalex_id,author_id,display_name,canonical_name,openalex_author_id,orcid,author_position,author_position_label,is_first_author,is_last_author,source,identity_confidence
paper:10.1016/j.psychres.2024.115886,10.1016/j.psychres.2024.115886,https://openalex.org/W4393253405,orcid:0000-0002-8381-4071,Ying Han,ying han,https://openalex.org/A5079620519,0000-0002-8381-4071,14,last,False,True,openalex,orcid
paper:10.1016/j.psychres.2025.116377,10.1016/j.psychres.2025.116377,https://openalex.org/W4406834371,orcid:0000-0001-6516-1073,Mu‐Hong Chen,mu‐hong chen,https://openalex.org/A5052719456,0000-0001-6516-1073,9,middle,False,False,openalex,orcid
paper:10.1016/j.psychres.2025.116377,10.1016/j.psychres.2025.116377,https://openalex.org/W4406834371,orcid:0000-0001-6516-1073,Mu‐Hong Chen,mu‐hong chen,https://openalex.org/A5052719456,0000-0001-6516-1073,10,last,False,True,openalex,orcid
paper:10.1016/j.talanta.2024.126975,10.1016/j.talanta.2024.126975,https://openalex.org/W4403002386,orcid:0000-0002-6086-3110,Weiguo Wang,weiguo wang,https://openalex.org/A5100774623,0000-0002-6086-3110,8,middle,False,False,openalex,orcid
paper:10.1016/j.talanta.2024.126975,10.1016/j.talanta.2024.126975,https://openalex.org/W4403002386,orcid:0000-0002-6086-3110,Weiguo Wang,weiguo wang,https://openalex.org/A5100774623,0000-0002-6086-3110,9,middle,False,False,openalex,orcid
paper:10.1016/j.tox.2022.153163,10.1016/j.tox.2022.153163,https://openalex.org/W4220722290,orcid:0000-0002-0427-782X,Xue Wu,xue wu,https://openalex.org/A5011911845,0000-0002-0427-782X,5,middle,False,False,openalex,orcid
paper:10.1016/j.tox.2022.153163,10.1016/j.tox.2022.153163,https://openalex.org/W4220722290,orcid:0000-0002-0427-782X,Xue Wu,xue wu,https://openalex.org/A5011911845,0000-0002-0427-782X,6,middle,False,False,openalex,orcid
paper:10.1016/j.tox.2022.153163,10.1016/j.tox.2022.153163,https://openalex.org/W4220722290,orcid:0000-0003-3757-5767,Xu Wu,xu wu,https://openalex.org/A5103232413,0000-0003-3757-5767,14,middle,False,False,openalex,orcid
paper:10.1016/j.tox.2022.153163,10.1016/j.tox.2022.153163,https://openalex.org/W4220722290,orcid:0000-0003-3757-5767,Xu Wu,xu wu,https://openalex.org/A5103232413,0000-0003-3757-5767,15,last,False,True,openalex,orcid
paper:10.1016/j.tox.2025.154102,10.1016/j.tox.2025.154102,https://openalex.org/W4408031518,orcid:0000-0001-7707-3679,Peipei Wang,peipei wang,https://openalex.org/A5100393461,0000-0001-7707-3679,1,first,True,False,openalex,orcid
paper:10.1016/j.tox.2025.154102,10.1016/j.tox.2025.154102,https://openalex.org/W4408031518,orcid:0000-0001-7707-3679,Peipei Wang,peipei wang,https://openalex.org/A5100393461,0000-0001-7707-3679,2,middle,False,False,openalex,name_alias_to_orcid
paper:10.1016/j.toxicon.2024.107849,10.1016/j.toxicon.2024.107849,https://openalex.org/W4400322685,orcid:0000-0002-7227-4479,Hai-Jiao Li,hai-jiao li,https://openalex.org/A5050988152,0000-0002-7227-4479,6,middle,False,False,openalex,orcid
paper:10.1016/j.toxicon.2024.107849,10.1016/j.toxicon.2024.107849,https://openalex.org/W4400322685,orcid:0000-0002-7227-4479,Hai-Jiao Li,hai-jiao li,https://openalex.org/A5050988152,0000-0002-7227-4479,7,middle,False,False,openalex,orcid
paper:10.1016/j.urols.2015.08.010,10.1016/j.urols.2015.08.010,https://openalex.org/W2114414510,orcid:0000-0003-3814-6980,Stephen Shei‐Dei Yang,stephen shei‐dei yang,https://openalex.org/A5102959905,0000-0003-3814-6980,1,first,True,False,openalex,orcid
paper:10.1016/j.urols.2015.08.010,10.1016/j.urols.2015.08.010,https://openalex.org/W2114414510,orcid:0000-0003-1409-3853,Shang‐Jen Chang,shang‐jen chang,https://openalex.org/A5075161319,0000-0003-1409-3853,4,middle,False,False,openalex,orcid
paper:10.1016/j.urols.2015.08.010,10.1016/j.urols.2015.08.010,https://openalex.org/W2114414510,orcid:0000-0003-3814-6980,Stephen Shei‐Dei Yang,stephen shei‐dei yang,https://openalex.org/A5102959905,0000-0003-3814-6980,22,middle,False,False,openalex,orcid
paper:10.1016/j.urols.2015.08.010,10.1016/j.urols.2015.08.010,https://openalex.org/W2114414510,orcid:0000-0003-1409-3853,Shang‐Jen Chang,shang‐jen chang,https://openalex.org/A5075161319,0000-0003-1409-3853,23,middle,False,False,openalex,orcid
paper:10.1021/acschemneuro.5c00418,10.1021/acschemneuro.5c00418,https://openalex.org/W4412116181,orcid:0009-0009-9687-8806,Xue Wang,xue wang,https://openalex.org/A5100422571,0009-0009-9687-8806,1,first,True,False,openalex,orcid
paper:10.1021/acschemneuro.5c00418,10.1021/acschemneuro.5c00418,https://openalex.org/W4412116181,orcid:0009-0009-9687-8806,Xue Wang,xue wang,https://openalex.org/A5100422571,0009-0009-9687-8806,2,middle,False,False,openalex,orcid
paper:10.1021/acschemneuro.5c00418,10.1021/acschemneuro.5c00418,https://openalex.org/W4412116181,orcid:0000-0002-3415-5612,Xiaohui Wang,xiaohui wang,https://openalex.org/A5100618787,0000-0002-3415-5612,5,middle,False,False,openalex,orcid
paper:10.1021/acschemneuro.5c00418,10.1021/acschemneuro.5c00418,https://openalex.org/W4412116181,orcid:0000-0002-3415-5612,Xiaohui Wang,xiaohui wang,https://openalex.org/A5100618787,0000-0002-3415-5612,6,last,False,True,openalex,orcid
paper:10.1021/acsptsci.5c00034,10.1021/acsptsci.5c00034,https://openalex.org/W4407310923,orcid:0000-0002-9062-6829,Xue Wang,xue wang,https://openalex.org/A5070764664,0000-0002-9062-6829,1,first,True,False,openalex,orcid
paper:10.1021/acsptsci.5c00034,10.1021/acsptsci.5c00034,https://openalex.org/W4407310923,orcid:0000-0002-9062-6829,Xue Wang,xue wang,https://openalex.org/A5070764664,0000-0002-9062-6829,2,middle,False,False,openalex,orcid
paper:10.1021/acsptsci.5c00034,10.1021/acsptsci.5c00034,https://openalex.org/W4407310923,orcid:0000-0002-3415-5612,Xiaohui Wang,xiaohui wang,https://openalex.org/A5100618787,0000-0002-3415-5612,4,middle,False,False,openalex,orcid
paper:10.1021/acsptsci.5c00034,10.1021/acsptsci.5c00034,https://openalex.org/W4407310923,orcid:0000-0002-3415-5612,Xiaohui Wang,xiaohui wang,https://openalex.org/A5100618787,0000-0002-3415-5612,5,last,False,True,openalex,orcid
paper:10.1038/s41380-025-03248-x,10.1038/s41380-025-03248-x,https://openalex.org/W4414237379,orcid:0000-0003-3661-9959,Yun Wang,yun wang,https://openalex.org/A5100377666,0000-0003-3661-9959,10,middle,False,False,openalex,orcid
paper:10.1038/s41380-025-03248-x,10.1038/s41380-025-03248-x,https://openalex.org/W4414237379,orcid:0000-0003-3661-9959,Yun Wang,yun wang,https://openalex.org/A5100377666,0000-0003-3661-9959,11,middle,False,False,openalex,orcid
paper:10.1038/s41380-025-03248-x,10.1038/s41380-025-03248-x,https://openalex.org/W4414237379,orcid:0000-0003-3661-9959,Yun Wang,yun wang,https://openalex.org/A5100377666,0000-0003-3661-9959,12,last,False,True,openalex,orcid
paper:10.1038/s41386-019-0569-3,10.1038/s41386-019-0569-3,https://openalex.org/W2983486486,orcid:0000-0002-4582-6610,Friederike Holze,friederike holze,,0000-0002-4582-6610,1,first,True,False,openalex,orcid
paper:10.1038/s41386-019-0569-3,10.1038/s41386-019-0569-3,https://openalex.org/W2983486486,orcid:0000-0002-4582-6610,Felix Müller,felix müller,https://openalex.org/A5061374713,0000-0002-4582-6610,3,middle,False,False,openalex,orcid
paper:10.1038/s41591-023-02565-4,10.1038/s41591-023-02565-4,https://openalex.org/W4386740988,orcid:0009-0004-4169-021X,Charlotte Harrison,charlotte harrison,https://openalex.org/A5081216750,0009-0004-4169-021X,16,middle,False,False,openalex,name_alias_to_orcid
paper:10.1038/s41591-023-02565-4,10.1038/s41591-023-02565-4,https://openalex.org/W4386740988,local_author:d0adcff464934bda,Berra Yazar-Klosinski,berra yazar-klosinski,,,19,middle,False,False,openalex,name_only
paper:10.1038/s41591-023-02565-4,10.1038/s41591-023-02565-4,https://openalex.org/W4386740988,orcid:0009-0004-4169-021X,Charlotte Harrison,charlotte harrison,https://openalex.org/A5081216750,0009-0004-4169-021X,21,middle,False,False,openalex,name_alias_to_orcid
paper:10.1038/s41591-023-02565-4,10.1038/s41591-023-02565-4,https://openalex.org/W4386740988,local_author:d0adcff464934bda,Berra Yazar-Klosinski,berra yazar-klosinski,,,22,middle,False,False,openalex,name_only
paper:10.1038/s41591-024-03063-x,10.1038/s41591-024-03063-x,https://openalex.org/W4399963461,orcid:0000-0003-4431-8793,Johnson Fam,johnson fam,https://openalex.org/A5040006423,0000-0003-4431-8793,3,middle,False,False,openalex,orcid
paper:10.1038/s41591-024-03063-x,10.1038/s41591-024-03063-x,https://openalex.org/W4399963461,orcid:0000-0003-4431-8793,Johnson Fam,johnson fam,https://openalex.org/A5040006423,0000-0003-4431-8793,18,middle,False,False,openalex,orcid
paper:10.1039/d2an00351a,10.1039/d2an00351a,https://openalex.org/W4283274308,openalex:A5101154555,Dongfang Han,dongfang han,https://openalex.org/A5101154555,,2,middle,False,False,openalex,openalex_author_id
paper:10.1039/d2an00351a,10.1039/d2an00351a,https://openalex.org/W4283274308,openalex:A5101154555,Dongfang Han,dongfang han,https://openalex.org/A5101154555,,3,middle,False,False,openalex,openalex_author_id
paper:10.1039/d2an00351a,10.1039/d2an00351a,https://openalex.org/W4283274308,orcid:0000-0002-7343-2221,Dongxue Han,dongxue han,https://openalex.org/A5032132815,0000-0002-7343-2221,9,middle,False,False,openalex,orcid
paper:10.1039/d2an00351a,10.1039/d2an00351a,https://openalex.org/W4283274308,orcid:0000-0002-7343-2221,Dongxue Han,dongxue han,https://openalex.org/A5032132815,0000-0002-7343-2221,10,middle,False,False,openalex,orcid
paper:10.1080/07391102.2017.1386592,10.1080/07391102.2017.1386592,https://openalex.org/W2761138796,orcid:0000-0002-4273-9343,Abel F. G. Neto,abel f. g. neto,https://openalex.org/A5081948467,0000-0002-4273-9343,3,middle,False,False,openalex,orcid
paper:10.1080/07391102.2017.1386592,10.1080/07391102.2017.1386592,https://openalex.org/W2761138796,orcid:0000-0002-4273-9343,Abel F. G. Neto,abel f. g. neto,https://openalex.org/A5081948467,0000-0002-4273-9343,4,middle,False,False,openalex,orcid
paper:10.1080/07391102.2017.1386592,10.1080/07391102.2017.1386592,https://openalex.org/W2761138796,local_author:3467bdd07d065c5f,Antonio M.J.C. Neto,antonio m.j.c. neto,,,8,middle,False,False,openalex,name_only
paper:10.1080/07391102.2017.1386592,10.1080/07391102.2017.1386592,https://openalex.org/W2761138796,local_author:3467bdd07d065c5f,Antonio M.J.C. Neto,antonio m.j.c. neto,,,9,last,False,True,openalex,name_only
paper:10.1080/07853890.2026.2692804,10.1080/07853890.2026.2692804,https://openalex.org/W7167227278,openalex:A5028909898,金岳龙,金岳龙,https://openalex.org/A5028909898,,12,middle,False,False,openalex,openalex_author_id
paper:10.1080/07853890.2026.2692804,10.1080/07853890.2026.2692804,https://openalex.org/W7167227278,openalex:A5028909898,金岳龙,金岳龙,https://openalex.org/A5028909898,,13,middle,False,False,openalex,openalex_author_id
paper:10.1080/07853890.2026.2692804,10.1080/07853890.2026.2692804,https://openalex.org/W7167227278,orcid:0000-0002-8336-3872,Yanwu Jin,yanwu jin,https://openalex.org/A5072117465,0000-0002-8336-3872,16,middle,False,False,openalex,orcid
paper:10.1080/07853890.2026.2692804,10.1080/07853890.2026.2692804,https://openalex.org/W7167227278,orcid:0000-0002-8336-3872,Yanwu Jin,yanwu jin,https://openalex.org/A5072117465,0000-0002-8336-3872,17,last,False,True,openalex,orcid
paper:10.1080/15569527.2020.1730883,10.1080/15569527.2020.1730883,https://openalex.org/W3007639845,orcid:0000-0002-5885-2113,Yiru Li,yiru li,https://openalex.org/A5101864379,0000-0002-5885-2113,5,middle,False,False,openalex,orcid
paper:10.1080/15569527.2020.1730883,10.1080/15569527.2020.1730883,https://openalex.org/W3007639845,orcid:0000-0002-5885-2113,Yiru Li,yiru li,https://openalex.org/A5101864379,0000-0002-5885-2113,6,middle,False,False,openalex,name_alias_to_orcid
paper:10.1080/15569527.2020.1730883,10.1080/15569527.2020.1730883,https://openalex.org/W3007639845,orcid:0000-0001-9710-8648,Ying Li,ying li,https://openalex.org/A5100414110,0000-0001-9710-8648,11,middle,False,False,openalex,orcid
paper:10.1080/15569527.2020.1730883,10.1080/15569527.2020.1730883,https://openalex.org/W3007639845,orcid:0000-0001-9710-8648,Ying Li,ying li,https://openalex.org/A5100414110,0000-0001-9710-8648,12,last,False,True,openalex,orcid
paper:10.1089/can.2024.0059,10.1089/can.2024.0059,https://openalex.org/W4399722371,orcid:0000-0002-6019-3380,Angela D. Bryan,angela d. bryan,https://openalex.org/A5009045762,0000-0002-6019-3380,3,middle,False,False,openalex,orcid
paper:10.1089/can.2024.0059,10.1089/can.2024.0059,https://openalex.org/W4399722371,orcid:0000-0003-1283-5059,Carillon J. Skrzynski,carillon j. skrzynski,https://openalex.org/A5086437590,0000-0003-1283-5059,4,middle,False,False,openalex,orcid
paper:10.1089/can.2024.0059,10.1089/can.2024.0059,https://openalex.org/W4399722371,orcid:0000-0002-6019-3380,Angela D. Bryan,angela d. bryan,https://openalex.org/A5009045762,0000-0002-6019-3380,5,middle,False,False,openalex,orcid
paper:10.1089/can.2024.0059,10.1089/can.2024.0059,https://openalex.org/W4399722371,orcid:0000-0002-6019-3380,Angela D. Bryan,angela d. bryan,https://openalex.org/A5009045762,0000-0002-6019-3380,6,middle,False,False,openalex,orcid
paper:10.1089/can.2024.0059,10.1089/can.2024.0059,https://openalex.org/W4399722371,orcid:0000-0003-1283-5059,Carillon J. Skrzynski,carillon j. skrzynski,https://openalex.org/A5086437590,0000-0003-1283-5059,7,last,False,True,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0003-3716-6736,Yvan Beaussant,yvan beaussant,https://openalex.org/A5063328366,0000-0003-3716-6736,1,first,True,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0002-7458-0453,James A. Tulsky,james a. tulsky,https://openalex.org/A5014360467,0000-0002-7458-0453,2,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0002-0141-7874,Benjamin Guérin,benjamin guérin,https://openalex.org/A5052182950,0000-0002-0141-7874,3,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0001-9004-9550,Claudia Schwarz-Plaschg,claudia schwarz-plaschg,https://openalex.org/A5067171454,0000-0001-9004-9550,4,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0001-8928-4051,Justin J. Sanders,justin j. sanders,https://openalex.org/A5063712330,0000-0001-8928-4051,5,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0003-3716-6736,Yvan Beaussant,yvan beaussant,https://openalex.org/A5063328366,0000-0003-3716-6736,6,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0001-8928-4051,Justin J. Sanders,justin j. sanders,https://openalex.org/A5063712330,0000-0001-8928-4051,7,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0002-0141-7874,Benjamin Guérin,benjamin guérin,https://openalex.org/A5052182950,0000-0002-0141-7874,8,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0001-9004-9550,Claudia Schwarz-Plaschg,claudia schwarz-plaschg,https://openalex.org/A5067171454,0000-0001-9004-9550,9,middle,False,False,openalex,orcid
paper:10.1089/jpm.2020.0764,10.1089/jpm.2020.0764,https://openalex.org/W3153440465,orcid:0000-0002-7458-0453,James A. Tulsky,james a. tulsky,https://openalex.org/A5014360467,0000-0002-7458-0453,27,middle,False,False,openalex,orcid
paper:10.1089/psymed.2023.0074,10.1089/psymed.2023.0074,https://openalex.org/W4401981685,orcid:0000-0002-7677-9108,John M. Roll,john m. roll,https://openalex.org/A5004963465,0000-0002-7677-9108,6,middle,False,False,openalex,orcid
paper:10.1089/psymed.2023.0074,10.1089/psymed.2023.0074,https://openalex.org/W4401981685,orcid:0000-0002-7677-9108,John M. Roll,john m. roll,https://openalex.org/A5004963465,0000-0002-7677-9108,7,last,False,True,openalex,orcid
paper:10.1089/psymed.2024.0003,10.1089/psymed.2024.0003,https://openalex.org/W4401186064,orcid:0000-0003-1948-3842,Philippe Lucas,philippe lucas,https://openalex.org/A5035932793,0000-0003-1948-3842,5,middle,False,False,openalex,orcid
paper:10.1089/psymed.2024.0003,10.1089/psymed.2024.0003,https://openalex.org/W4401186064,orcid:0000-0003-1948-3842,Philippe Lucas,philippe lucas,https://openalex.org/A5035932793,0000-0003-1948-3842,6,middle,False,False,openalex,orcid
paper:10.1089/psymed.2024.0003,10.1089/psymed.2024.0003,https://openalex.org/W4401186064,orcid:0000-0003-1948-3842,Philippe Lucas,philippe lucas,https://openalex.org/A5035932793,0000-0003-1948-3842,7,last,False,True,openalex,orcid
paper:10.1089/psymed.2024.0039,10.1089/psymed.2024.0039,https://openalex.org/W4409897324,orcid:0000-0002-8768-1173,Rachel Sousa-Ho,rachel sousa-ho,,0000-0002-8768-1173,3,middle,False,False,openalex,orcid
paper:10.1089/psymed.2024.0039,10.1089/psymed.2024.0039,https://openalex.org/W4409897324,orcid:0000-0002-8768-1173,Venkat Bhat,venkat bhat,https://openalex.org/A5054349344,0000-0002-8768-1173,14,last,False,True,openalex,orcid
paper:10.1093/jat/bkaf002,10.1093/jat/bkaf002,https://openalex.org/W4406877179,orcid:0000-0003-3747-5379,Michael T Truver,michael t truver,https://openalex.org/A5075163870,0000-0003-3747-5379,3,middle,False,False,openalex,orcid
paper:10.1093/jat/bkaf002,10.1093/jat/bkaf002,https://openalex.org/W4406877179,orcid:0000-0003-3747-5379,Michael T Truver,michael t truver,https://openalex.org/A5075163870,0000-0003-3747-5379,7,middle,False,False,openalex,orcid
paper:10.1096/fj.06-6394fje,10.1096/fj.06-6394fje,https://openalex.org/W2151300113,openalex:A5110028201,Dao‐Yao He,dao‐yao he,https://openalex.org/A5110028201,,1,first,True,False,openalex,openalex_author_id
paper:10.1096/fj.06-6394fje,10.1096/fj.06-6394fje,https://openalex.org/W2151300113,orcid:0000-0001-5161-967X,Dorit Ron,dorit ron,https://openalex.org/A5008613169,0000-0001-5161-967X,2,middle,False,False,openalex,orcid
paper:10.1096/fj.06-6394fje,10.1096/fj.06-6394fje,https://openalex.org/W2151300113,openalex:A5110028201,Dao‐Yao He,dao‐yao he,https://openalex.org/A5110028201,,3,middle,False,False,openalex,openalex_author_id
paper:10.1096/fj.06-6394fje,10.1096/fj.06-6394fje,https://openalex.org/W2151300113,orcid:0000-0001-5161-967X,Dorit Ron,dorit ron,https://openalex.org/A5008613169,0000-0001-5161-967X,4,last,False,True,openalex,orcid
paper:10.1097/hrp.0000000000000330,10.1097/hrp.0000000000000330,https://openalex.org/W4220741313,orcid:0000-0002-6714-2658,Igor D. Bandeira,igor d. bandeira,https://openalex.org/A5081138340,0000-0002-6714-2658,1,first,True,False,openalex,orcid
paper:10.1097/hrp.0000000000000330,10.1097/hrp.0000000000000330,https://openalex.org/W4220741313,orcid:0000-0002-6714-2658,Igor D. Bandeira,igor d. bandeira,https://openalex.org/A5081138340,0000-0002-6714-2658,4,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0001-6588-6947,Junyang Wang,junyang wang,https://openalex.org/A5100722012,0000-0001-6588-6947,7,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0001-6588-6947,Junyang Wang,junyang wang,https://openalex.org/A5100722012,0000-0001-6588-6947,8,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0001-9830-0164,Junmin Wang,junmin wang,https://openalex.org/A5100608813,0000-0001-9830-0164,13,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0001-9830-0164,Junmin Wang,junmin wang,https://openalex.org/A5100608813,0000-0001-9830-0164,14,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0003-2291-640X,Jian Wang,jian wang,https://openalex.org/A5100370559,0000-0003-2291-640X,15,middle,False,False,openalex,orcid
paper:10.1111/cns.70145,10.1111/cns.70145,https://openalex.org/W4405558569,orcid:0000-0003-2291-640X,Jian Wang,jian wang,https://openalex.org/A5100370559,0000-0003-2291-640X,16,middle,False,False,openalex,orcid
paper:10.1111/j.1471-4159.2009.06087.x,10.1111/j.1471-4159.2009.06087.x,https://openalex.org/W2024982011,orcid:0000-0001-6363-4869,Yunming Li,yunming li,https://openalex.org/A5008150420,0000-0001-6363-4869,4,middle,False,False,openalex,orcid
paper:10.1111/j.1471-4159.2009.06087.x,10.1111/j.1471-4159.2009.06087.x,https://openalex.org/W2024982011,orcid:0000-0001-6363-4869,Yunming Li,yunming li,https://openalex.org/A5008150420,0000-0001-6363-4869,5,middle,False,False,openalex,name_alias_to_orcid
paper:10.1111/jcpt.13041,10.1111/jcpt.13041,https://openalex.org/W2971283537,orcid:0009-0008-0409-9331,Zhixiong Li,zhixiong li,https://openalex.org/A5108665232,0009-0008-0409-9331,5,middle,False,False,openalex,orcid
paper:10.1111/jcpt.13041,10.1111/jcpt.13041,https://openalex.org/W2971283537,orcid:0009-0008-0409-9331,Zhixiong Li,zhixiong li,https://openalex.org/A5108665232,0009-0008-0409-9331,6,middle,False,False,openalex,name_alias_to_orcid
paper:10.1111/jcpt.13041,10.1111/jcpt.13041,https://openalex.org/W2971283537,orcid:0000-0001-8233-7149,Zhe Li,zhe li,https://openalex.org/A5100356617,0000-0001-8233-7149,9,middle,False,False,openalex,orcid
paper:10.1111/jcpt.13041,10.1111/jcpt.13041,https://openalex.org/W2971283537,orcid:0000-0001-8233-7149,Zhe Li,zhe li,https://openalex.org/A5100356617,0000-0001-8233-7149,10,last,False,True,openalex,orcid
paper:10.1136/bcr.08.2008.0669,10.1136/bcr.08.2008.0669,https://openalex.org/W2083500706,orcid:0000-0002-0513-9517,Nilo Riva,nilo riva,https://openalex.org/A5085166841,0000-0002-0513-9517,1,first,True,False,openalex,orcid
paper:10.1136/bcr.08.2008.0669,10.1136/bcr.08.2008.0669,https://openalex.org/W2083500706,orcid:0000-0002-0513-9517,Nilo Riva,nilo riva,https://openalex.org/A5085166841,0000-0002-0513-9517,2,middle,False,False,openalex,orcid
paper:10.1161/circoutcomes.124.011905,10.1161/circoutcomes.124.011905,https://openalex.org/W7123644897,orcid:0000-0002-3027-1771,Guillaume Bonnet,guillaume bonnet,https://openalex.org/A5078824787,0000-0002-3027-1771,37,middle,False,False,openalex,name_alias_to_orcid
paper:10.1161/circoutcomes.124.011905,10.1161/circoutcomes.124.011905,https://openalex.org/W7123644897,orcid:0000-0002-3027-1771,Guillaume Bonnet,guillaume bonnet,https://openalex.org/A5078824787,0000-0002-3027-1771,38,middle,False,False,openalex,name_alias_to_orcid
paper:10.1176/appi.ajp.20230902,10.1176/appi.ajp.20230902,https://openalex.org/W4405955633,orcid:0000-0003-4013-1112,Roger S. McIntyre,roger s. mcintyre,https://openalex.org/A5114229887,0000-0003-4013-1112,1,first,True,False,openalex,orcid
paper:10.1176/appi.ajp.20230902,10.1176/appi.ajp.20230902,https://openalex.org/W4405955633,orcid:0000-0003-4013-1112,Angela T.H. Kwan,angela t.h. kwan,https://openalex.org/A5005858724,0000-0003-4013-1112,2,middle,False,False,openalex,orcid
paper:10.1186/s12888-022-03838-x,10.1186/s12888-022-03838-x,https://openalex.org/W4220889716,orcid:0000-0001-6785-9627,Jianjun Yang,jianjun yang,https://openalex.org/A5057382778,0000-0001-6785-9627,5,middle,False,False,openalex,orcid
paper:10.1186/s12888-022-03838-x,10.1186/s12888-022-03838-x,https://openalex.org/W4220889716,orcid:0000-0001-6785-9627,Jianjun Yang,jianjun yang,https://openalex.org/A5057382778,0000-0001-6785-9627,6,middle,False,False,openalex,orcid
paper:10.1186/s12888-022-03838-x,10.1186/s12888-022-03838-x,https://openalex.org/W4220889716,orcid:0000-0001-6785-9627,Jianjun Yang,jianjun yang,https://openalex.org/A5057382778,0000-0001-6785-9627,7,last,False,True,openalex,orcid
paper:10.1300/j041v16n02_01,10.1300/j041v16n02_01,https://openalex.org/W2237477220,openalex:A5043057035,Ed Gorman,ed gorman,https://openalex.org/A5043057035,,1,first,True,False,openalex,openalex_author_id
paper:10.1300/j041v16n02_01,10.1300/j041v16n02_01,https://openalex.org/W2237477220,openalex:A5043057035,Ed Gorman,ed gorman,https://openalex.org/A5043057035,,2,middle,False,False,openalex,openalex_author_id
paper:10.1371/journal.pone.0054840,10.1371/journal.pone.0054840,https://openalex.org/W1991029061,orcid:0000-0001-9082-1029,P. Sriramarao,p. sriramarao,https://openalex.org/A5045850809,0000-0001-9082-1029,7,middle,False,False,openalex,orcid
paper:10.1371/journal.pone.0054840,10.1371/journal.pone.0054840,https://openalex.org/W1991029061,orcid:0000-0001-9082-1029,P. Sriramarao,p. sriramarao,https://openalex.org/A5045850809,0000-0001-9082-1029,8,last,False,True,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0002-0399-2135,Soon Ok Lee,soon ok lee,https://openalex.org/A5016523744,0000-0002-0399-2135,1,first,True,False,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0002-0399-2135,Soon Ok Lee,soon ok lee,https://openalex.org/A5016523744,0000-0002-0399-2135,2,middle,False,False,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0001-7652-7093,Shinwon Lee,shinwon lee,https://openalex.org/A5074677757,0000-0001-7652-7093,4,middle,False,False,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0001-7652-7093,Shinwon Lee,shinwon lee,https://openalex.org/A5074677757,0000-0001-7652-7093,5,middle,False,False,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0003-2093-3628,Sun Hee Lee,sun hee lee,,0000-0003-2093-3628,6,middle,False,False,openalex,orcid
paper:10.1371/journal.pone.0249361,10.1371/journal.pone.0249361,https://openalex.org/W3139547986,orcid:0000-0003-2093-3628,Sun Hee Lee,sun hee lee,,0000-0003-2093-3628,7,middle,False,False,openalex,orcid
paper:10.14302/issn.2574-612x.ijpr-18-2503,10.14302/issn.2574-612x.ijpr-18-2503,https://openalex.org/W2906815202,orcid:0000-0002-0186-8050,Jan M. Keppel Hesselink,jan m. keppel hesselink,https://openalex.org/A5022102579,0000-0002-0186-8050,1,first,True,False,openalex,orcid
